timestamp_iso,unix_ts,soil_pct_before,rain_pct,duration_s,ml_dispensed,reason
2026-04-25T19:20:41.266340+00:00,1777144841.26634,15.96,19.47,6.17,308.3,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~308.3ml. Weather clear (0% rain prob).
2026-04-25T19:20:51.099835+00:00,1777144851.099835,15.96,19.5,6.17,308.3,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~308.3ml. Weather clear (0% rain prob).
2026-04-25T19:22:41.281353+00:00,1777144961.2813532,15.99,19.73,6.16,308.1,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~308.1ml. Weather clear (0% rain prob).
2026-04-25T19:22:51.214652+00:00,1777144971.2146518,16.07,19.77,6.15,307.5,0,False,Soil at 16.1% (below 25.0%). Deficit to target (60.0%): 43.9%. Pump for 6.2s -> ~307.5ml. Weather clear (0% rain prob).
2026-04-25T19:24:43.367699+00:00,1777145083.3676994,16.18,20.08,6.13,306.7,0,False,Soil at 16.2% (below 25.0%). Deficit to target (60.0%): 43.8%. Pump for 6.1s -> ~306.7ml. Weather clear (0% rain prob).
2026-04-25T19:24:53.274559+00:00,1777145093.2745588,16.14,20.13,6.14,307.0,0,False,Soil at 16.1% (below 25.0%). Deficit to target (60.0%): 43.9%. Pump for 6.1s -> ~307.0ml. Weather clear (0% rain prob).
2026-04-25T19:26:45.411233+00:00,1777145205.4112327,16.18,20.23,6.13,306.7,0,False,Soil at 16.2% (below 25.0%). Deficit to target (60.0%): 43.8%. Pump for 6.1s -> ~306.7ml. Weather clear (0% rain prob).
2026-04-25T19:26:55.443305+00:00,1777145215.4433055,16.11,20.27,6.14,307.2,0,False,Soil at 16.1% (below 25.0%). Deficit to target (60.0%): 43.9%. Pump for 6.1s -> ~307.2ml. Weather clear (0% rain prob).
2026-04-25T19:28:15.315405+00:00,1777145295.315405,24.41,26.4,4.98,249.1,0,False,Soil at 24.4% (below 25.0%). Deficit to target (60.0%): 35.6%. Pump for 5.0s -> ~249.1ml. Weather clear (0% rain prob).
2026-04-25T19:29:19.318752+00:00,1777145359.3187523,21.8,21.5,5.35,267.4,0,False,Soil at 21.8% (below 25.0%). Deficit to target (60.0%): 38.2%. Pump for 5.3s -> ~267.4ml. Weather clear (0% rain prob).
2026-04-25T19:30:17.279847+00:00,1777145417.279847,16.07,17.27,6.15,307.5,0,False,Soil at 16.1% (below 25.0%). Deficit to target (60.0%): 43.9%. Pump for 6.2s -> ~307.5ml. Weather clear (0% rain prob).
2026-04-25T19:31:19.885520+00:00,1777145479.88552,16.03,18.43,6.16,307.8,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~307.8ml. Weather clear (0% rain prob).
2026-04-25T19:32:19.680665+00:00,1777145539.6806653,15.96,18.4,6.17,308.3,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~308.3ml. Weather clear (0% rain prob).
2026-04-26T08:03:42.426337+00:00,1777190622.4263368,15.59,30.13,6.22,310.9,0,False,Soil at 15.6% (below 25.0%). Deficit to target (60.0%): 44.4%. Pump for 6.2s -> ~310.9ml. Weather clear (0% rain prob).
2026-04-26T08:05:42.488339+00:00,1777190742.4883392,16.47,17.85,6.09,304.7,0,False,Soil at 16.5% (below 25.0%). Deficit to target (60.0%): 43.5%. Pump for 6.1s -> ~304.7ml. Weather clear (0% rain prob).
2026-04-26T08:06:29.106012+00:00,1777190789.1060116,15.0,17.73,6.3,315.0,0,False,Soil at 15.0% (below 25.0%). Deficit to target (60.0%): 45.0%. Pump for 6.3s -> ~315.0ml. Weather clear (0% rain prob).
2026-04-26T08:38:53.102450+00:00,1777192733.10245,16.47,24.27,6.09,304.7,0.0,False,Soil at 16.5% (below 25.0%). Need 43.5% more to reach target (60.0%). Running pump for 6.1s -> ~304.7ml. Weather is clear (0% rain chance).
